1,4020d0
< #,PacificDateTime,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,channel13,channel14,channel15
< 1700,4/6/16 17:00:00,0.0,250.0,0.0,0.0,0.0,0.0,1669.5,552.4,7948,350.8,32.9,0.0,594.6,66.2,4.54
< 1701,4/6/16 17:05:00,0.0,249.4,0.0,0.0,0.0,0.0,1399.0,553.2,7595,356.4,205.2,0.0,555.5,32.7,4.54
< 1702,4/6/16 17:10:00,0.0,242.1,0.0,0.0,0.0,0.0,1715.7,553.5,7129,361.2,190.6,0.0,506.5,0.0,4.54
< 1703,4/6/16 17:15:00,0.0,241.6,0.0,0.0,0.0,0.0,1706.7,554.9,6168,351.6,130.6,0.0,501.1,0.0,4.54
< 1704,4/6/16 17:20:00,0.0,210.9,0.0,0.0,0.0,0.0,1699.7,556.0,5120,354.2,65.3,0.0,500.6,0.0,4.54
< 1705,4/6/16 17:25:00,0.0,152.3,0.0,0.0,0.0,0.0,2106.2,555.2,5935,337.8,0.0,0.0,498.0,0.0,4.54
< 1706,4/6/16 17:30:00,0.0,151.2,0.0,0.0,0.0,0.0,2162.2,556.6,5756,352.5,89.0,0.0,499.5,0.0,4.54
< 1707,4/6/16 17:35:00,0.0,150.6,0.0,0.0,0.0,0.0,2148.4,556.6,4969,359.2,315.6,0.0,499.2,0.0,4.59
< 1708,4/6/16 17:40:00,0.0,151.2,0.0,0.0,0.0,0.0,2086.8,556.3,4782,354.2,169.8,0.0,499.5,0.0,4.54
< 1709,4/6/16 17:45:00,0.0,132.3,0.0,0.0,0.0,0.0,1547.1,557.2,4459,357.3,0.0,0.0,590.7,0.0,4.54
< 1710,4/6/16 17:50:00,0.0,115.7,0.0,0.0,0.0,0.0,1701.9,556.9,5199,356.1,55.7,0.0,639.7,0.0,4.54
< 1711,4/6/16 17:55:00,0.0,115.7,0.0,0.0,0.0,0.0,1629.8,557.2,4605,350.8,135.4,0.0,604.5,0.0,4.54
< 1712,4/6/16 18:00:00,0.0,142.5,0.0,0.0,0.0,0.0,1546.2,556.9,4154,357.0,190.0,0.0,553.2,0.0,4.54
< 1713,4/6/16 18:05:00,0.0,112.3,0.0,0.0,0.0,0.0,1540.9,556.3,3971,353.6,27.9,0.0,555.2,0.0,4.54
< 1714,4/6/16 18:10:00,0.0,112.9,0.0,0.0,0.0,0.0,1536.9,554.9,4098,359.2,0.0,0.0,547.9,0.0,4.54
< 1715,4/6/16 18:15:00,0.0,112.9,0.0,0.0,0.0,0.0,1259.3,556.9,3429,363.5,310.5,0.0,553.8,0.0,4.54
< 1716,4/6/16 18:20:00,0.0,113.5,0.0,0.0,0.0,0.0,730.0,557.2,3078,357.8,153.4,0.0,560.0,0.0,4.54
< 1717,4/6/16 18:25:00,0.0,112.6,0.0,0.0,0.0,0.0,845.7,558.0,2303,358.4,159.6,0.0,555.2,0.0,4.54
< 1718,4/6/16 18:30:00,0.0,111.8,0.0,0.0,0.0,0.0,849.7,558.0,1918,356.7,0.0,0.0,555.5,0.0,4.54
< 1719,4/6/16 18:35:00,0.0,112.6,0.0,0.0,0.0,0.0,1174.9,300.1,1482,356.4,0.0,0.0,550.7,0.0,4.54
< 1720,4/6/16 18:40:00,0.0,114.0,0.0,0.0,0.0,0.0,1261.0,0.0,1261,350.2,138.0,0.0,582.2,0.0,4.54
< 1721,4/6/16 18:45:00,0.0,114.0,0.0,0.0,0.0,0.0,1250.3,0.0,1170,353.1,190.6,0.0,532.4,0.0,4.54
< 1722,4/6/16 18:50:00,0.0,110.6,0.0,0.0,0.0,0.0,1246.1,0.0,1089,357.3,122.5,0.0,461.2,0.0,4.54
< 1723,4/6/16 18:55:00,0.0,111.8,0.0,0.0,0.0,0.0,920.4,0.0,998,355.9,181.3,0.0,444.3,0.0,4.54
< 1724,4/6/16 19:00:00,0.0,117.7,0.0,0.0,0.0,0.0,807.2,0.0,886,347.7,35.8,0.0,443.7,0.0,4.54
< 1725,4/6/16 19:05:00,0.0,120.2,0.0,0.0,0.0,0.0,725.8,0.0,783,359.0,159.4,0.0,452.2,0.0,4.54
< 1726,4/6/16 19:10:00,0.0,116.0,0.0,0.0,0.0,0.0,726.4,0.0,687,351.9,163.0,0.0,446.0,0.0,4.54
< 1727,4/6/16 19:15:00,0.0,121.9,0.0,0.0,0.0,0.0,726.1,0.0,637,344.3,10.7,0.0,440.0,0.0,4.54
< 1728,4/6/16 19:20:00,0.0,118.2,0.0,0.0,0.0,0.0,727.5,0.0,459,302.4,48.4,0.0,440.9,0.0,4.54
< 1729,4/6/16 19:25:00,0.0,113.5,0.0,0.0,0.0,0.0,725.0,0.0,231,225.5,90.1,0.0,470.7,0.0,4.54
< 1730,4/6/16 19:30:00,0.0,114.0,0.0,0.0,0.0,0.0,728.6,0.0,186,226.4,197.6,0.0,517.2,0.0,4.54
< 1731,4/6/16 19:35:00,0.0,113.7,0.0,0.0,0.0,0.0,843.2,0.0,0,226.1,313.4,0.0,1104.5,0.0,4.54
< 1732,4/6/16 19:40:00,0.0,116.0,0.0,0.0,0.0,0.0,848.6,0.0,0,226.1,130.1,0.0,441.2,0.0,4.54
< 1733,4/6/16 19:45:00,0.0,122.8,0.0,0.0,0.0,0.0,849.4,0.0,0,229.2,0.0,0.0,440.0,0.0,4.54
< 1734,4/6/16 19:50:00,0.0,121.1,0.0,0.0,0.0,0.0,849.1,0.0,0,227.5,38.0,0.0,440.3,0.0,4.54
< 1735,4/6/16 19:55:00,0.0,113.7,0.0,0.0,0.0,0.0,806.6,0.0,0,226.6,193.7,0.0,441.7,0.0,4.54
< 1736,4/6/16 20:00:00,0.0,121.6,0.0,0.0,0.0,0.0,727.2,0.0,0,226.6,132.3,0.0,445.1,0.0,4.54
< 1737,4/6/16 20:05:00,0.0,119.4,0.0,0.0,0.0,0.0,726.7,0.0,0,226.1,75.5,0.0,451.3,0.0,4.54
< 1738,4/6/16 20:10:00,0.0,118.5,0.0,0.0,58.6,0.0,767.5,0.0,0,225.8,172.6,0.0,448.8,0.0,4.54
< 1739,4/6/16 20:15:00,0.0,127.3,0.0,0.0,0.0,0.0,1263.3,0.0,0,226.1,96.0,0.0,475.2,0.0,4.54
< 1740,4/6/16 20:20:00,0.0,124.4,0.0,0.0,0.0,0.0,1265.8,0.0,0,227.2,193.1,0.0,530.7,0.0,4.54
< 1741,4/6/16 20:25:00,0.0,117.1,0.0,0.0,0.0,0.0,1256.0,0.0,0,226.6,209.7,0.0,520.0,0.0,4.54
< 1742,4/6/16 20:30:00,0.0,117.1,0.0,0.0,0.0,0.0,1195.1,105.0,0,227.5,211.4,0.0,447.4,0.0,4.54
< 1743,4/6/16 20:35:00,0.0,115.7,0.0,0.0,0.0,0.0,1192.6,110.4,0,227.8,250.3,0.0,431.6,25.6,4.54
< 1744,4/6/16 20:40:00,0.0,115.4,0.0,0.0,0.0,0.0,1184.2,109.2,0,228.0,330.2,0.0,431.3,123.3,4.54
< 1745,4/6/16 20:45:00,0.0,115.4,0.0,0.0,0.0,0.0,1164.7,109.0,0,225.5,373.6,0.0,433.3,158.5,4.57
< 1746,4/6/16 20:50:00,0.0,114.9,0.0,0.0,0.0,0.0,1157.1,109.0,0,226.1,244.1,0.0,430.8,167.0,4.54
< 1747,4/6/16 20:55:00,0.0,114.6,0.0,0.0,0.0,0.0,1156.3,109.2,0,226.4,209.5,0.0,430.5,180.5,4.54
< 1748,4/6/16 21:00:00,0.0,117.1,0.0,0.0,0.0,0.0,1153.5,109.0,0,227.5,81.1,0.0,434.1,183.8,4.54
< 1749,4/6/16 21:05:00,0.0,115.7,0.0,0.0,0.0,0.0,1150.7,109.0,0,226.1,191.7,0.0,460.0,183.8,4.54
< 1750,4/6/16 21:10:00,0.0,114.3,0.0,0.0,0.0,0.0,1148.7,108.7,0,226.4,172.0,0.0,511.8,183.6,4.54
< 1751,4/6/16 21:15:00,0.0,115.4,0.0,0.0,0.0,0.0,1147.3,109.0,0,225.8,0.0,0.0,499.2,181.0,4.54
< 1752,4/6/16 21:20:00,0.0,114.9,0.0,0.0,0.0,0.0,1145.0,109.0,0,226.1,0.0,0.0,430.5,179.1,4.54
< 1753,4/6/16 21:25:00,0.0,117.7,0.0,0.0,0.0,0.0,1438.4,109.2,0,226.1,108.1,0.0,431.9,178.8,4.54
< 1754,4/6/16 21:30:00,0.0,118.5,0.0,0.0,0.0,0.0,1600.6,110.9,0,227.8,194.3,0.0,432.2,181.0,4.54
< 1755,4/6/16 21:35:00,0.0,126.4,0.0,0.0,0.0,0.0,1587.6,110.9,0,227.5,161.6,0.0,432.4,184.7,4.54
< 1756,4/6/16 21:40:00,0.0,122.2,0.0,0.0,0.0,0.0,1553.5,110.1,0,226.6,65.0,0.0,433.3,181.3,4.54
< 1757,4/6/16 21:45:00,0.0,126.7,0.0,0.0,0.0,0.0,1150.7,109.5,0,225.8,73.8,0.0,431.9,179.9,4.54
< 1758,4/6/16 21:50:00,0.0,116.6,0.0,0.0,0.0,0.0,1683.6,109.8,0,226.4,134.3,0.0,434.1,181.0,4.54
< 1759,4/6/16 21:55:00,0.0,124.2,0.0,0.0,0.0,0.0,1706.7,110.1,0,226.4,194.0,0.0,468.5,180.5,4.54
< 1760,4/6/16 22:00:00,0.0,116.8,0.0,0.0,0.0,0.0,1698.3,109.8,0,226.1,10.7,0.0,518.6,182.7,4.54
< 1761,4/6/16 22:05:00,0.0,113.7,0.0,0.0,0.0,0.0,1569.6,110.1,0,225.0,0.0,0.0,516.1,181.0,4.54
< 1762,4/6/16 22:10:00,0.0,112.3,0.0,0.0,0.0,0.0,1277.1,110.1,0,225.0,97.4,0.0,429.1,181.3,4.54
< 1763,4/6/16 22:15:00,0.0,113.7,0.0,0.0,0.0,0.0,1275.1,110.1,0,225.0,337.3,0.0,429.3,181.6,4.54
< 1764,4/6/16 22:20:00,0.0,115.7,0.0,0.0,0.0,0.0,1227.5,110.4,0,224.7,149.5,0.0,423.7,160.5,4.54
< 1765,4/6/16 22:25:00,0.0,116.3,0.0,0.0,0.0,0.0,973.8,110.1,0,223.5,0.0,0.0,426.8,0.0,4.54
< 1766,4/6/16 22:30:00,0.0,114.9,0.0,0.0,0.0,0.0,726.7,36.6,0,225.2,0.0,0.0,426.5,0.0,4.54
< 1767,4/6/16 22:35:00,0.0,115.7,0.0,0.0,0.0,0.0,726.7,0.0,0,223.8,156.0,0.0,369.9,0.0,4.54
< 1768,4/6/16 22:40:00,0.0,115.4,0.0,0.0,0.0,0.0,726.9,0.0,0,224.4,193.4,0.0,370.5,0.0,4.54
< 1769,4/6/16 22:45:00,0.0,113.5,0.0,0.0,0.0,0.0,679.1,0.0,0,224.1,43.4,0.0,388.0,0.0,4.54
< 1770,4/6/16 22:50:00,0.0,115.4,0.0,0.0,0.0,0.0,444.6,0.0,0,225.0,76.9,0.0,452.4,0.0,4.54
< 1771,4/6/16 22:55:00,0.0,121.6,0.0,0.0,0.0,0.0,444.6,0.0,0,225.2,185.0,0.0,446.8,0.0,4.54
< 1772,4/6/16 23:00:00,0.0,115.7,0.0,0.0,0.0,0.0,444.6,0.0,0,224.7,133.5,0.0,379.0,0.0,4.54
< 1773,4/6/16 23:05:00,0.0,115.1,0.0,0.0,0.0,0.0,444.8,0.0,0,224.1,187.5,0.0,377.5,0.0,4.54
< 1774,4/6/16 23:10:00,0.0,115.7,0.0,0.0,0.0,0.0,445.1,0.0,0,231.4,0.0,0.0,379.2,0.0,4.54
< 1775,4/6/16 23:15:00,0.0,116.6,0.0,0.0,0.0,0.0,444.6,0.0,0,227.5,0.0,0.0,379.8,0.0,4.54
< 1776,4/6/16 23:20:00,0.0,116.3,0.0,0.0,0.0,0.0,444.8,0.0,0,228.9,127.0,0.0,375.3,0.0,4.54
< 1777,4/6/16 23:25:00,0.0,117.1,0.0,0.0,0.0,0.0,444.8,0.0,0,226.9,147.2,0.0,367.7,0.0,4.54
< 1778,4/6/16 23:30:00,0.0,117.1,0.0,0.0,0.0,0.0,444.6,0.0,0,226.1,329.1,0.0,368.5,0.0,4.54
< 1779,4/6/16 23:35:00,0.0,116.8,0.0,0.0,0.0,0.0,445.1,0.0,0,225.5,0.0,0.0,398.9,0.0,4.54
< 1780,4/6/16 23:40:00,0.0,117.1,0.0,0.0,0.0,0.0,444.8,0.0,0,225.2,0.0,0.0,452.7,0.0,4.54
< 1781,4/6/16 23:45:00,0.0,116.6,0.0,0.0,0.0,0.0,444.8,0.0,0,225.5,127.8,0.0,444.3,0.0,4.54
< 1782,4/6/16 23:50:00,0.0,116.6,0.0,0.0,0.0,0.0,444.8,0.0,0,225.2,190.6,0.0,381.2,0.0,4.54
< 1783,4/6/16 23:55:00,0.0,118.5,0.0,0.0,0.0,0.0,444.6,0.0,0,225.0,36.9,0.0,367.4,0.0,4.54
< 1784,4/7/16 00:00:00,0.0,119.1,0.0,0.0,0.0,0.0,445.4,0.0,0,224.4,34.6,0.0,368.3,0.0,4.54
< 1785,4/7/16 00:05:00,0.0,111.2,0.0,0.0,0.0,0.0,444.8,0.0,0,224.4,52.4,0.0,375.6,0.0,4.54
< 1786,4/7/16 00:10:00,0.0,110.1,0.0,0.0,0.0,0.0,445.1,0.0,0,224.4,310.3,0.0,370.8,0.0,4.54
< 1787,4/7/16 00:15:00,0.0,114.6,0.0,0.0,0.0,0.0,445.1,0.0,0,224.1,185.0,0.0,370.8,0.0,4.54
< 1788,4/7/16 00:20:00,0.0,114.6,0.0,0.0,0.0,0.0,444.8,0.0,0,224.1,0.0,0.0,368.8,0.0,4.54
< 1789,4/7/16 00:25:00,0.0,115.1,0.0,0.0,0.0,0.0,445.1,0.0,0,224.1,0.0,0.0,374.7,0.0,4.54
< 1790,4/7/16 00:30:00,0.0,114.3,0.0,0.0,0.0,0.0,444.8,0.0,0,225.5,119.7,0.0,451.6,0.0,4.54
< 1791,4/7/16 00:35:00,0.0,114.6,0.0,0.0,0.0,0.0,444.8,0.0,0,224.1,155.1,0.0,445.4,0.0,4.54
< 1792,4/7/16 00:40:00,0.0,114.0,0.0,0.0,0.0,0.0,445.4,0.0,0,224.4,137.1,0.0,394.7,0.0,4.54
< 1793,4/7/16 00:45:00,0.0,114.6,0.0,0.0,0.0,0.0,444.8,0.0,0,224.1,0.0,0.0,377.0,0.0,4.54
< 1794,4/7/16 00:50:00,0.0,114.0,0.0,0.0,0.0,0.0,444.3,0.0,0,225.5,165.0,0.0,376.7,0.0,4.54
< 1795,4/7/16 00:55:00,0.0,114.6,0.0,0.0,0.0,0.0,445.1,0.0,0,225.8,124.4,0.0,375.3,0.0,4.54
< 1796,4/7/16 01:00:00,0.0,114.3,0.0,0.0,0.0,0.0,445.1,0.0,0,225.0,191.4,0.0,373.9,0.0,4.54
< 1797,4/7/16 01:05:00,0.0,114.3,0.0,0.0,0.0,0.0,444.8,0.0,0,224.1,36.6,0.0,377.8,0.0,4.54
< 1798,4/7/16 01:10:00,0.0,115.1,0.0,0.0,0.0,0.0,445.4,0.0,0,223.8,20.8,0.0,371.1,0.0,4.54
< 1799,4/7/16 01:15:00,0.0,116.0,0.0,0.0,0.0,0.0,444.8,0.0,0,224.7,249.4,0.0,379.8,0.0,4.54
< 1800,4/7/16 01:20:00,0.0,115.4,0.0,0.0,0.0,0.0,445.1,0.0,0,225.0,319.8,0.0,455.8,0.0,4.54
< 1801,4/7/16 01:25:00,0.0,115.1,0.0,0.0,0.0,0.0,444.8,0.0,0,224.7,372.5,0.0,442.6,0.0,4.54
< 1802,4/7/16 01:30:00,0.0,115.7,0.0,0.0,0.0,0.0,444.3,0.0,0,225.5,213.7,0.0,383.2,0.0,4.54
< 1803,4/7/16 01:35:00,0.0,116.6,0.0,0.0,0.0,0.0,444.3,0.0,0,226.6,359.0,0.0,366.6,0.0,4.54
< 1804,4/7/16 01:40:00,0.0,116.0,0.0,0.0,0.0,0.0,444.6,0.0,0,224.7,245.8,0.0,367.1,0.0,4.54
< 1805,4/7/16 01:45:00,0.0,115.4,0.0,0.0,0.0,0.0,444.8,0.0,0,223.8,187.8,0.0,366.0,0.0,4.54
< 1806,4/7/16 01:50:00,0.0,115.7,0.0,0.0,0.0,0.0,445.4,0.0,0,223.8,140.5,0.0,369.1,0.0,4.54
< 1807,4/7/16 01:55:00,0.0,114.9,0.0,0.0,0.0,0.0,446.0,0.0,0,223.5,0.0,0.0,366.3,0.0,4.54
< 1808,4/7/16 02:00:00,0.0,114.6,0.0,0.0,0.0,0.0,445.7,0.0,0,223.5,0.0,0.0,366.8,0.0,4.54
< 1809,4/7/16 02:05:00,0.0,116.8,0.0,0.0,0.0,0.0,445.1,0.0,0,225.8,114.3,0.0,377.8,0.0,4.54
< 1810,4/7/16 02:10:00,0.0,116.3,0.0,0.0,0.0,0.0,444.8,0.0,0,227.2,372.8,0.0,452.2,0.0,4.54
< 1811,4/7/16 02:15:00,0.0,115.7,0.0,0.0,0.0,0.0,445.4,0.0,0,226.4,50.4,0.0,449.1,0.0,4.54
< 1812,4/7/16 02:20:00,0.0,116.3,0.0,0.0,0.0,0.0,445.1,0.0,0,226.6,0.0,0.0,391.3,0.0,4.54
< 1813,4/7/16 02:25:00,0.0,116.0,0.0,0.0,0.0,0.0,445.7,0.0,0,227.8,66.4,0.0,373.6,0.0,4.54
< 1814,4/7/16 02:30:00,0.0,115.7,0.0,0.0,0.0,0.0,445.7,0.0,0,226.9,136.8,0.0,369.1,0.0,4.54
< 1815,4/7/16 02:35:00,0.0,116.3,0.0,0.0,0.0,0.0,445.1,0.0,0,226.6,192.9,0.0,369.9,0.0,4.54
< 1816,4/7/16 02:40:00,0.0,115.7,0.0,0.0,0.0,0.0,445.1,0.0,0,226.6,10.7,0.0,369.1,0.0,4.54
< 1817,4/7/16 02:45:00,0.0,116.0,0.0,0.0,0.0,0.0,444.8,0.0,0,226.6,0.0,0.0,368.0,0.0,4.54
< 1818,4/7/16 02:50:00,0.0,115.7,0.0,0.0,0.0,0.0,445.1,0.0,0,226.6,215.9,0.0,369.7,0.0,4.54
< 1819,4/7/16 02:55:00,0.0,115.1,0.0,0.0,0.0,0.0,445.4,0.0,0,227.5,188.4,0.0,369.4,0.0,4.54
< 1820,4/7/16 03:00:00,0.0,115.4,0.0,0.0,0.0,0.0,445.1,0.0,0,227.2,142.2,0.0,453.8,0.0,4.54
< 1821,4/7/16 03:05:00,0.0,116.0,0.0,0.0,0.0,0.0,445.1,0.0,0,226.9,20.6,0.0,448.2,0.0,4.54
< 1822,4/7/16 03:10:00,0.0,114.9,0.0,0.0,0.0,0.0,445.1,0.0,0,225.8,0.0,0.0,389.9,0.0,4.54
< 1823,4/7/16 03:15:00,0.0,116.0,0.0,0.0,0.0,0.0,445.4,0.0,0,225.8,85.9,0.0,367.1,0.0,4.54
< 1824,4/7/16 03:20:00,0.0,115.1,0.0,0.0,0.0,0.0,444.3,0.0,0,226.1,191.2,0.0,370.5,0.0,4.54
< 1825,4/7/16 03:25:00,0.0,115.1,0.0,0.0,0.0,0.0,444.8,0.0,0,225.8,181.6,0.0,370.5,0.0,4.54
< 1826,4/7/16 03:30:00,0.0,114.9,0.0,0.0,0.0,0.0,445.1,0.0,0,226.1,65.9,0.0,369.7,0.0,4.54
< 1827,4/7/16 03:35:00,0.0,115.4,0.0,0.0,0.0,0.0,445.7,0.0,0,225.8,52.1,0.0,368.8,0.0,4.54
< 1828,4/7/16 03:40:00,0.0,116.0,0.0,0.0,0.0,0.0,445.1,0.0,0,226.1,119.9,0.0,368.5,0.0,4.54
< 1829,4/7/16 03:45:00,0.0,114.3,0.0,0.0,0.0,0.0,445.7,0.0,0,226.1,193.1,0.0,369.1,0.0,4.54
< 1830,4/7/16 03:50:00,0.0,115.1,0.0,0.0,0.0,0.0,445.4,0.0,0,226.6,40.5,0.0,449.9,0.0,4.54
< 1831,4/7/16 03:55:00,0.0,114.6,0.0,0.0,0.0,0.0,445.1,0.0,0,226.4,0.0,0.0,445.4,0.0,4.54
< 1832,4/7/16 04:00:00,0.0,114.3,0.0,0.0,0.0,0.0,445.4,0.0,0,226.4,39.7,0.0,404.0,0.0,4.54
< 1833,4/7/16 04:05:00,0.0,114.0,0.0,0.0,0.0,0.0,445.1,0.0,0,226.4,355.3,0.0,441.5,0.0,4.54
< 1834,4/7/16 04:10:00,0.0,114.3,0.0,0.0,0.0,0.0,444.0,0.0,0,226.1,131.8,0.0,435.8,0.0,4.55
< 1835,4/7/16 04:15:00,0.0,115.1,0.0,0.0,0.0,0.0,444.8,0.0,0,226.1,65.0,0.0,435.5,0.0,4.54
< 1836,4/7/16 04:20:00,0.0,115.4,0.0,0.0,0.0,0.0,445.7,0.0,0,225.5,0.0,0.0,432.2,0.0,4.54
< 1837,4/7/16 04:25:00,0.0,114.9,0.0,0.0,0.0,0.0,444.3,0.0,0,227.2,82.8,0.0,386.3,0.0,4.54
< 1838,4/7/16 04:30:00,0.0,114.0,0.0,0.0,0.0,0.0,446.0,0.0,0,225.5,190.9,0.0,378.1,0.0,4.54
< 1839,4/7/16 04:35:00,0.0,114.3,0.0,0.0,0.0,0.0,444.6,0.0,0,225.5,112.3,0.0,371.6,0.0,4.54
< 1840,4/7/16 04:40:00,0.0,113.7,0.0,0.0,0.0,0.0,444.8,0.0,0,225.5,164.7,0.0,462.6,0.0,4.54
< 1841,4/7/16 04:45:00,0.0,114.6,0.0,0.0,0.0,0.0,445.1,0.0,0,225.5,0.0,0.0,449.3,0.0,4.54
< 1842,4/7/16 04:50:00,0.0,114.9,0.0,0.0,0.0,0.0,445.1,0.0,0,226.9,132.9,0.0,353.6,0.0,4.54
< 1843,4/7/16 04:55:00,0.0,115.4,0.0,0.0,0.0,0.0,444.8,0.0,0,226.4,133.7,0.0,307.7,0.0,4.54
< 1844,4/7/16 05:00:00,0.0,115.1,0.0,0.0,0.0,0.0,444.8,0.0,0,226.6,134.9,0.0,306.9,0.0,4.54
< 1845,4/7/16 05:05:00,0.0,115.4,0.0,0.0,0.0,0.0,444.6,0.0,0,226.6,0.0,0.0,311.4,0.0,4.54
< 1846,4/7/16 05:10:00,0.0,115.1,0.0,0.0,0.0,0.0,444.8,0.0,0,226.6,0.0,0.0,308.8,0.0,4.54
< 1847,4/7/16 05:15:00,0.0,115.7,0.0,0.0,0.0,0.0,444.8,0.0,0,227.2,277.0,0.0,307.2,0.0,4.54
< 1848,4/7/16 05:20:00,0.0,114.3,0.0,0.0,0.0,0.0,445.1,0.0,0,228.0,188.1,0.0,306.3,0.0,4.54
< 1849,4/7/16 05:25:00,0.0,114.0,0.0,0.0,0.0,0.0,444.8,0.0,0,227.5,43.9,0.0,308.0,0.0,4.54
< 1850,4/7/16 05:30:00,0.0,114.6,0.0,0.0,0.0,0.0,445.1,0.0,0,227.5,55.5,0.0,373.6,0.0,4.54
< 1851,4/7/16 05:35:00,0.0,113.7,0.0,0.0,0.0,0.0,444.8,0.0,0,227.5,6.8,0.0,385.4,0.0,4.54
< 1852,4/7/16 05:40:00,0.0,114.9,0.0,0.0,0.0,0.0,444.8,0.0,0,227.2,136.8,0.0,346.9,0.0,4.54
< 1853,4/7/16 05:45:00,0.0,113.7,0.0,0.0,0.0,0.0,444.8,0.0,0,227.2,195.7,0.0,305.2,0.0,4.54
< 1854,4/7/16 05:50:00,0.0,114.6,0.0,0.0,0.0,0.0,444.8,0.0,0,227.8,105.6,0.0,306.3,0.0,4.56
< 1855,4/7/16 05:55:00,0.0,114.0,0.0,0.0,0.0,0.0,445.1,0.0,0,227.2,81.9,0.0,306.3,0.0,4.59
< 1856,4/7/16 06:00:00,0.0,116.3,0.0,0.0,0.0,0.0,444.6,0.0,0,227.2,36.0,0.0,309.4,0.0,4.54
< 1857,4/7/16 06:05:00,0.0,115.7,0.0,0.0,0.0,0.0,444.6,0.0,0,227.5,192.3,0.0,311.1,0.0,4.54
< 1858,4/7/16 06:10:00,0.0,116.0,0.0,0.0,0.0,0.0,445.1,0.0,0,226.9,181.3,0.0,308.8,0.0,4.54
< 1859,4/7/16 06:15:00,0.0,115.4,0.0,0.0,0.0,0.0,444.3,0.0,0,225.2,0.0,0.0,306.6,0.0,4.54
< 1860,4/7/16 06:20:00,0.0,115.1,0.0,0.0,0.0,0.0,444.8,0.0,0,226.4,0.0,0.0,355.6,0.0,4.54
< 1861,4/7/16 06:25:00,0.0,115.4,0.0,0.0,0.0,0.0,444.8,0.0,0,226.6,63.3,0.0,384.9,0.0,4.54
< 1862,4/7/16 06:30:00,0.0,112.6,0.0,0.0,0.0,0.0,445.1,0.0,0,226.1,352.8,0.0,360.7,0.0,4.54
< 1863,4/7/16 06:35:00,0.0,113.2,0.0,0.0,0.0,0.0,445.1,0.0,0,225.5,95.7,0.0,308.6,0.0,4.54
< 1864,4/7/16 06:40:00,0.0,114.3,0.0,0.0,0.0,0.0,444.8,0.0,0,225.0,0.0,0.0,307.7,0.0,4.54
< 1865,4/7/16 06:45:00,0.0,114.6,0.0,0.0,0.0,0.0,444.6,0.0,0,225.5,52.4,0.0,304.9,0.0,4.54
< 1866,4/7/16 06:50:00,0.0,114.6,0.0,0.0,0.0,0.0,444.8,0.0,0,227.2,87.8,0.0,307.7,0.0,4.54
< 1867,4/7/16 06:55:00,0.0,114.9,0.0,0.0,0.0,0.0,445.7,0.0,203,226.1,180.5,0.0,306.6,0.0,4.54
< 1868,4/7/16 07:00:00,0.0,114.9,0.0,0.0,0.0,0.0,445.4,0.0,272,230.0,76.0,0.0,306.6,0.0,4.54
< 1869,4/7/16 07:05:00,0.0,114.9,0.0,0.0,0.0,0.0,444.8,0.0,257,227.8,165.0,0.0,309.4,0.0,4.54
< 1870,4/7/16 07:10:00,0.0,115.1,0.0,0.0,0.0,0.0,444.8,0.0,572,230.0,0.0,0.0,338.4,0.0,4.54
< 1871,4/7/16 07:15:00,0.0,114.6,0.0,0.0,0.0,0.0,445.1,0.0,618,230.3,224.7,0.0,385.7,0.0,4.54
< 1872,4/7/16 07:20:00,0.0,114.9,0.0,0.0,0.0,0.0,444.3,0.0,670,228.6,317.9,0.0,372.8,0.0,4.54
< 1873,4/7/16 07:25:00,0.0,115.1,0.0,0.0,0.0,0.0,469.0,0.0,765,227.5,289.1,0.0,304.9,0.0,4.54
< 1874,4/7/16 07:30:00,0.0,113.7,0.0,0.0,0.0,0.0,718.2,0.0,888,225.8,213.4,0.0,305.8,144.4,4.54
< 1875,4/7/16 07:35:00,0.0,113.7,0.0,0.0,0.0,0.0,1048.5,0.0,1037,226.4,214.5,0.0,307.7,162.2,4.54
< 1876,4/7/16 07:40:00,0.0,114.0,0.0,0.0,0.0,0.0,1133.8,0.0,1189,226.6,307.4,0.0,310.3,162.4,4.54
< 1877,4/7/16 07:45:00,0.0,114.6,0.0,0.0,0.0,0.0,1115.7,0.0,1304,226.4,307.2,0.0,305.5,162.7,4.54
< 1878,4/7/16 07:50:00,0.0,114.3,0.0,0.0,0.0,0.0,1078.3,0.0,1430,226.6,78.8,0.0,305.8,158.5,4.54
< 1879,4/7/16 07:55:00,0.0,114.6,0.0,0.0,0.0,0.0,444.3,0.0,1731,226.4,0.0,0.0,308.3,151.2,4.54
< 1880,4/7/16 08:00:00,0.0,113.2,0.0,0.0,0.0,0.0,456.9,0.0,1981,226.1,70.7,0.0,327.4,144.7,4.54
< 1881,4/7/16 08:05:00,0.0,113.7,0.0,0.0,0.0,0.0,723.8,0.0,2219,226.1,133.5,0.0,392.5,140.5,4.54
< 1882,4/7/16 08:10:00,0.0,114.6,0.0,0.0,0.0,0.0,726.1,0.0,2553,226.4,188.4,0.0,385.1,134.0,4.54
< 1883,4/7/16 08:15:00,0.0,113.5,0.0,0.0,0.0,0.0,722.2,0.0,2773,225.5,0.0,0.0,313.6,129.5,4.54
